CustomerKey;FirstName;LastName;FullName;BirthDate;Gender;Children;Education;DateFirstPurchase;CommuteDistance;CustomerCity
12795;Antonio;Foster;Antonio Foster;1964-10-09;Male;4;Graduate Degree;2024-02-03;0-1 Miles;Metchosin
13198;Cindy;Gray;Cindy Gray;1949-04-14;Female;2;Bachelors;2024-02-23;5-10 Miles;Metchosin
13358;Alexandra;Edwards;Alexandra Edwards;1950-12-13;Female;4;Bachelors;2024-09-20;10+ Miles;Metchosin
13660;Ethan;Davis;Ethan Davis;1947-09-06;Male;5;Bachelors;2024-05-20;10+ Miles;Metchosin
14079;Lauren;Price;Lauren Price;1981-09-11;Female;0;High School;2024-01-28;0-1 Miles;Metchosin
14244;Jennifer;Griffin;Jennifer Griffin;1958-09-04;Female;5;Bachelors;2024-04-18;5-10 Miles;Metchosin
14359;Eduardo;Henderson;Eduardo Henderson;1974-05-02;Male;4;Bachelors;2024-02-10;0-1 Miles;Metchosin
14455;Alexandra;Mitchell;Alexandra Mitchell;1968-09-13;Female;4;Partial College;2024-03-02;2-5 Miles;Metchosin
14502;Katelyn;Wright;Katelyn Wright;1944-03-10;Female;5;Bachelors;2024-03-18;5-10 Miles;Metchosin
14875;Alyssa;Foster;Alyssa Foster;1981-06-26;Female;3;Partial College;2024-09-17;1-2 Miles;Metchosin
15162;Kaitlyn;Barnes;Kaitlyn Barnes;1948-04-01;Female;2;Graduate Degree;2024-08-20;5-10 Miles;Metchosin
15478;Melanie;Russell;Melanie Russell;1977-02-15;Female;1;Graduate Degree;2024-01-30;0-1 Miles;Metchosin
15826;Marissa;Price;Marissa Price;1984-07-08;Female;0;Partial High School;2024-02-16;5-10 Miles;Metchosin
15846;Julian;Flores;Julian Flores;1979-09-06;Male;0;Bachelors;2024-07-11;1-2 Miles;Metchosin
15863;Adam;Scott;Adam Scott;1979-01-31;Male;0;Graduate Degree;2024-04-06;0-1 Miles;Metchosin
15876;Eduardo;Turner;Eduardo Turner;1950-04-17;Male;5;Bachelors;2024-07-10;1-2 Miles;Metchosin
16121;Kaitlyn;Ross;Kaitlyn Ross;1966-11-01;Female;4;High School;2024-11-23;0-1 Miles;Metchosin
16506;Catherine;Murphy;Catherine Murphy;1984-12-09;Female;0;Partial College;2024-04-06;5-10 Miles;Metchosin
16649;Makayla;Stewart;Makayla Stewart;1948-08-06;Female;2;Bachelors;2024-10-02;5-10 Miles;Metchosin
16950;Connor;Edwards;Connor Edwards;1976-05-14;Male;1;Bachelors;2024-04-30;0-1 Miles;Metchosin
16955;Nathaniel;Bradley;Nathaniel Bradley;1975-02-15;Male;2;Bachelors;2024-06-28;2-5 Miles;Metchosin
17034;Lauren;Clark;Lauren Clark;1964-10-09;Female;4;Bachelors;2024-07-28;2-5 Miles;Metchosin
17347;Sara;Stewart;Sara Stewart;1983-05-08;Female;0;Partial High School;2024-06-03;5-10 Miles;Metchosin
17373;Ryan;Gonzales;Ryan Gonzales;1983-12-26;Male;0;High School;2024-09-18;1-2 Miles;Metchosin
17387;Aidan;Alexander;Aidan Alexander;1983-06-11;Male;1;Graduate Degree;2024-02-21;1-2 Miles;Metchosin
17422;Hunter;Campbell;Hunter Campbell;1967-10-14;Male;5;Partial College;2024-07-15;5-10 Miles;Metchosin
17468;Jeremiah;Gonzalez;Jeremiah Gonzalez;1942-07-09;Male;3;Graduate Degree;2024-03-21;10+ Miles;Metchosin
17619;Chloe;Smith;Chloe Smith;1928-12-07;Female;5;Partial High School;2024-06-20;2-5 Miles;Metchosin
17657;Noah;Martin;Noah Martin;1981-06-22;Male;4;Partial College;2024-02-17;0-1 Miles;Metchosin
18091;Chase;Bell;Chase Bell;1960-05-09;Male;2;High School;2024-12-05;10+ Miles;Metchosin
18345;Samantha;Bryant;Samantha Bryant;1981-03-18;Female;0;High School;2024-10-27;5-10 Miles;Metchosin
18377;Madison;Robinson;Madison Robinson;1967-07-02;Female;3;Partial College;2024-10-06;5-10 Miles;Metchosin
18401;Joshua;Jones;Joshua Jones;1967-03-24;Male;5;Partial College;2024-10-27;5-10 Miles;Metchosin
18523;Samuel;Foster;Samuel Foster;1970-01-10;Male;4;Bachelors;2024-03-17;2-5 Miles;Metchosin
18525;Jack;Lal;Jack Lal;1968-09-29;Male;3;Graduate Degree;2024-12-06;0-1 Miles;Metchosin
18603;Gabrielle;Henderson;Gabrielle Henderson;1975-03-09;Female;5;Bachelors;2024-04-04;5-10 Miles;Metchosin
18637;Thomas;Sharma;Thomas Sharma;1981-06-05;Male;3;Partial College;2024-03-30;0-1 Miles;Metchosin
18922;Madeline;Gonzalez;Madeline Gonzalez;1979-03-05;Female;0;Partial College;2024-11-28;5-10 Miles;Metchosin
19014;Jonathan;Hernandez;Jonathan Hernandez;1957-01-02;Male;2;High School;2024-05-17;10+ Miles;Metchosin
19207;Jeremiah;Turner;Jeremiah Turner;1971-04-04;Male;2;Partial High School;2024-05-17;1-2 Miles;Metchosin
19646;Ian;Lee;Ian Lee;1985-01-01;Male;0;Partial High School;2024-11-04;5-10 Miles;Metchosin
19661;Nathaniel;Cox;Nathaniel Cox;1973-08-24;Male;4;Bachelors;2024-11-11;1-2 Miles;Metchosin
19751;Kaylee;Hall;Kaylee Hall;1983-01-03;Female;0;Partial High School;2024-05-17;1-2 Miles;Metchosin
19827;Justin;Smith;Justin Smith;1975-03-08;Male;4;Bachelors;2024-08-02;0-1 Miles;Metchosin
20085;Jessica;Moore;Jessica Moore;1959-10-26;Female;2;Partial High School;2024-06-18;0-1 Miles;Metchosin
20106;Amber;Hall;Amber Hall;1963-03-21;Female;2;High School;2024-04-30;0-1 Miles;Metchosin
20280;Joshua;Harris;Joshua Harris;1985-03-06;Male;0;Partial High School;2024-03-16;5-10 Miles;Metchosin
20528;Mason;Adams;Mason Adams;1956-04-03;Male;2;Partial High School;2024-03-06;2-5 Miles;Metchosin
21252;Luis;Chen;Luis Chen;1984-08-15;Male;0;Partial High School;2024-02-10;5-10 Miles;Metchosin
21276;Ian;Coleman;Ian Coleman;1984-01-09;Male;0;High School;2024-10-12;5-10 Miles;Metchosin
21768;Cole;Watson;Cole Watson;1952-02-19;Male;5;Bachelors;2021-12-29;10+ Miles;Metchosin
22219;Juha-Pekka;Posti;Juha-Pekka Posti;1962-08-01;Female;2;High School;2024-11-22;5-10 Miles;Metchosin
22975;Courtney;Turner;Courtney Turner;1984-03-11;Female;0;Partial High School;2022-07-06;0-1 Miles;Metchosin
22998;Lauren;Washington;Lauren Washington;1979-11-23;Female;0;Bachelors;2022-08-27;1-2 Miles;Metchosin
23164;Kyle;Bryant;Kyle Bryant;1975-06-03;Male;1;Graduate Degree;2022-08-22;0-1 Miles;Metchosin
23284;Wyatt;Coleman;Wyatt Coleman;1980-10-14;Male;5;Graduate Degree;2024-07-23;0-1 Miles;Metchosin
23485;Isabella;Lee;Isabella Lee;1967-08-09;Female;5;Partial College;2024-12-30;5-10 Miles;Metchosin
23559;Jocelyn;Patterson;Jocelyn Patterson;1985-02-04;Female;0;Partial High School;2024-01-31;5-10 Miles;Metchosin
23567;Xavier;Green;Xavier Green;1984-07-22;Male;0;Partial High School;2024-06-13;5-10 Miles;Metchosin
23591;Justin;Henderson;Justin Henderson;1968-07-24;Male;4;Bachelors;2024-03-29;0-1 Miles;Metchosin
23676;Brandon;Diaz;Brandon Diaz;1946-04-22;Male;3;Bachelors;2024-02-25;10+ Miles;Metchosin
23830;Cameron;White;Cameron White;1978-03-05;Male;1;Graduate Degree;2022-10-13;1-2 Miles;Metchosin
23893;Zachary;Clark;Zachary Clark;1970-08-29;Male;3;Bachelors;2024-06-17;10+ Miles;Metchosin
24332;Abigail;Thompson;Abigail Thompson;1968-11-30;Female;3;Graduate Degree;2022-11-13;2-5 Miles;Metchosin
24627;Eric;Edwards;Eric Edwards;1945-04-22;Male;3;Graduate Degree;2024-07-14;10+ Miles;Metchosin
24647;Jose;Simmons;Jose Simmons;1949-10-24;Male;5;Partial High School;2024-11-01;1-2 Miles;Metchosin
24649;Aaron;Washington;Aaron Washington;1958-02-07;Male;4;High School;2024-06-04;1-2 Miles;Metchosin
24947;Aaron;Phillips;Aaron Phillips;1946-08-05;Male;4;High School;2024-06-02;1-2 Miles;Metchosin
25340;Adrian;James;Adrian James;1961-05-20;Male;3;Partial High School;2024-11-18;0-1 Miles;Metchosin
26200;Ian;Baker;Ian Baker;1978-01-29;Male;0;Partial College;2023-09-26;5-10 Miles;Metchosin
26348;Logan;Moore;Logan Moore;1970-09-10;Male;4;Bachelors;2024-02-08;2-5 Miles;Metchosin
26629;Miranda;Price;Miranda Price;1965-08-05;Female;1;Partial College;2022-02-16;0-1 Miles;Metchosin
27265;Isabella;Thomas;Isabella Thomas;1975-03-08;Female;2;Bachelors;2023-06-03;0-1 Miles;Metchosin
27437;Gabriella;Reed;Gabriella Reed;1956-08-02;Female;2;High School;2024-04-02;10+ Miles;Metchosin
27522;Madeline;Carter;Madeline Carter;1980-02-01;Female;0;High School;2024-08-02;5-10 Miles;Metchosin
27557;Richard;Thomas;Richard Thomas;1966-05-15;Male;1;Partial College;2023-11-02;0-1 Miles;Metchosin
27607;Joshua;Martin;Joshua Martin;1962-02-08;Male;2;Partial High School;2024-03-21;5-10 Miles;Metchosin
28072;Alyssa;Morris;Alyssa Morris;1973-08-18;Female;0;Bachelors;2024-10-29;0-1 Miles;Metchosin
28248;Eric;Scott;Eric Scott;1968-11-12;Male;4;Partial College;2024-02-21;0-1 Miles;Metchosin
28302;Caroline;Hughes;Caroline Hughes;1954-08-20;Female;4;High School;2024-03-06;5-10 Miles;Metchosin
28620;Cole;Richardson;Cole Richardson;1969-08-30;Male;2;High School;2022-08-11;1-2 Miles;Metchosin
28836;Lauren;Cook;Lauren Cook;1977-02-04;Female;1;Graduate Degree;2023-02-15;0-1 Miles;Metchosin
28976;Christina;Peterson;Christina Peterson;1945-08-08;Female;3;Bachelors;2024-05-14;1-2 Miles;Metchosin
29071;Megan;Thomas;Megan Thomas;1983-05-18;Female;0;Bachelors;2024-05-16;1-2 Miles;Metchosin
29137;Jack;Allen;Jack Allen;1974-07-16;Male;4;Bachelors;2024-01-25;2-5 Miles;Metchosin
11378;Shannon;Liang;Shannon Liang;1965-11-19;Female;1;High School;2023-10-17;2-5 Miles;Metz
11425;Ariana;Gray;Ariana Gray;1965-08-02;Female;4;High School;2023-11-22;10+ Miles;Metz
11587;Kevin;Bryant;Kevin Bryant;1975-10-18;Male;2;Partial College;2023-11-29;0-1 Miles;Metz
12308;Margaret;He;Margaret He;1970-10-19;Female;3;High School;2022-06-03;10+ Miles;Metz
12368;Rodney;Rubio;Rodney Rubio;1978-12-20;Male;0;Partial High School;2024-11-27;1-2 Miles;Metz
12717;Hannah;Wood;Hannah Wood;1979-12-05;Female;0;Partial College;2022-10-21;0-1 Miles;Metz
13605;Gerrit;Straatsma;Gerrit Straatsma;1955-05-18;Male;5;High School;2023-01-21;5-10 Miles;Metz
14716;Shannon;Zhou;Shannon Zhou;1982-05-28;Female;2;Partial College;2023-04-09;0-1 Miles;Metz
15450;Marshall;Black;Marshall Black;1941-12-08;Male;1;Graduate Degree;2024-03-01;0-1 Miles;Metz
15658;Victoria;Rogers;Victoria Rogers;1965-02-12;Female;1;High School;2024-09-01;2-5 Miles;Metz
16295;Roger;Xu;Roger Xu;1974-11-10;Male;2;Partial College;2024-03-17;0-1 Miles;Metz
16576;Corey;Beck;Corey Beck;1952-04-10;Male;5;Partial College;2025-01-06;10+ Miles;Metz
16580;Dawn;Chen;Dawn Chen;1960-01-01;Female;3;High School;2023-12-16;2-5 Miles;Metz
17211;Virginia;Rodriguez;Virginia Rodriguez;1959-03-11;Female;3;Bachelors;2024-02-14;10+ Miles;Metz
17754;Stephanie;King;Stephanie King;1971-07-13;Female;3;Bachelors;2023-08-16;0-1 Miles;Metz
17805;Carlos;Young;Carlos Young;1970-01-02;Male;2;High School;2024-05-30;0-1 Miles;Metz
17878;Gabrielle;Sanders;Gabrielle Sanders;1972-04-07;Female;1;Bachelors;2024-11-07;0-1 Miles;Metz
17956;Jaime;Gomez;Jaime Gomez;1981-09-23;Male;0;Bachelors;2022-01-20;0-1 Miles;Metz
18163;Gabriel;Zhang;Gabriel Zhang;1958-08-11;Male;3;Bachelors;2022-11-12;2-5 Miles;Metz
18623;Anne;Torres;Anne Torres;1978-03-06;Female;0;Partial High School;2024-08-10;0-1 Miles;Metz
19045;Ross;Rodriguez;Ross Rodriguez;1952-01-31;Male;5;Partial College;2024-05-27;10+ Miles;Metz
19295;Katelyn;Green;Katelyn Green;1975-01-23;Female;2;High School;2023-06-11;0-1 Miles;Metz
19313;Charles;Baker;Charles Baker;1972-09-07;Male;3;High School;2023-06-27;0-1 Miles;Metz
19423;Maria;Price;Maria Price;1976-02-04;Female;0;Partial College;2023-10-17;2-5 Miles;Metz
19489;Alexandra;Patterson;Alexandra Patterson;1969-08-05;Female;2;Partial College;2024-08-29;0-1 Miles;Metz
19903;Marcus;Nelson;Marcus Nelson;1962-06-03;Male;2;High School;2023-11-28;5-10 Miles;Metz
20954;Nathan;Foster;Nathan Foster;1985-10-07;Male;0;Partial High School;2024-09-15;0-1 Miles;Metz
21078;Grace;Gray;Grace Gray;1980-08-05;Female;3;Partial High School;2024-10-27;0-1 Miles;Metz
21121;Garrett;Reed;Garrett Reed;1980-07-02;Male;0;Partial High School;2024-04-16;5-10 Miles;Metz
21845;Cameron;Miller;Cameron Miller;1959-10-31;Male;3;High School;2024-03-29;2-5 Miles;Metz
22420;Richard;Moore;Richard Moore;1965-04-26;Male;1;High School;2024-05-29;1-2 Miles;Metz
22443;Marvin;Suarez;Marvin Suarez;1975-01-31;Male;1;Bachelors;2024-06-02;0-1 Miles;Metz
22645;Isabella;Murphy;Isabella Murphy;1972-08-07;Female;1;Bachelors;2024-09-15;0-1 Miles;Metz
22649;Corey;Tang;Corey Tang;1977-08-16;Male;1;Bachelors;2024-09-20;0-1 Miles;Metz
22712;Monique;Romero;Monique Romero;1979-08-06;Female;0;Partial College;2024-10-20;2-5 Miles;Metz
23222;Kristen;Wu;Kristen Wu;1984-03-20;Female;0;High School;2024-09-29;2-5 Miles;Metz
23231;Dylan;Moore;Dylan Moore;1976-09-01;Male;0;High School;2024-10-09;2-5 Miles;Metz
23977;Gail;Butler;Gail Butler;1963-08-24;Female;1;Bachelors;2024-08-02;0-1 Miles;Metz
24038;Evan;Turner;Evan Turner;1980-03-03;Male;0;Bachelors;2024-12-12;0-1 Miles;Metz
24081;Alexis;Hughes;Alexis Hughes;1934-08-01;Female;4;High School;2024-09-07;0-1 Miles;Metz
24560;Veronica;Fernandez;Veronica Fernandez;1959-11-29;Female;3;High School;2024-12-20;10+ Miles;Metz
24709;Nancy;Prasad;Nancy Prasad;1983-09-15;Female;1;Bachelors;2024-08-29;0-1 Miles;Metz
24845;Tyrone;Jimenez;Tyrone Jimenez;1955-11-13;Male;5;High School;2024-10-03;2-5 Miles;Metz
25517;Christina;Cook;Christina Cook;1981-12-15;Female;0;High School;2024-10-10;1-2 Miles;Metz
25534;Casey;Sanz;Casey Sanz;1941-03-17;Male;1;Graduate Degree;2024-08-14;0-1 Miles;Metz
25695;Kristine;Blanco;Kristine Blanco;1963-10-14;Female;1;Bachelors;2024-06-06;0-1 Miles;Metz
25696;Damien;Luo;Damien Luo;1963-02-19;Male;1;Partial College;2024-09-28;0-1 Miles;Metz
25790;Cameron;Patterson;Cameron Patterson;1959-03-10;Male;3;Bachelors;2025-01-05;2-5 Miles;Metz
26943;Ashlee;Xie;Ashlee Xie;1975-07-27;Female;1;High School;2024-10-15;0-1 Miles;Metz
26964;Kelli;Tang;Kelli Tang;1974-04-08;Female;1;Partial College;2024-06-04;0-1 Miles;Metz
27124;Raymond;Kovar;Raymond Kovar;1974-10-03;Male;0;Bachelors;2024-09-22;0-1 Miles;Metz
27950;Shannon;Sanz;Shannon Sanz;1957-10-26;Male;4;Partial College;2024-11-06;10+ Miles;Metz
28414;Bradley;Luo;Bradley Luo;1983-12-18;Male;3;Partial College;2022-05-21;0-1 Miles;Metz
28496;Adam;Shan;Adam Shan;1971-08-05;Male;1;High School;2024-08-10;2-5 Miles;Metz
28708;Darryl;Sun;Darryl Sun;1962-09-05;Male;2;Partial College;2023-04-07;0-1 Miles;Metz
28722;Carmen;Stone;Carmen Stone;1979-05-22;Female;0;Partial High School;2024-07-24;1-2 Miles;Metz
11624;Ryan;Smith;Ryan Smith;1984-03-19;Male;1;Graduate Degree;2022-09-21;1-2 Miles;Mill Valley
11638;Antonio;Powell;Antonio Powell;1977-09-09;Male;1;Graduate Degree;2024-10-19;0-1 Miles;Mill Valley
11639;Angelica;Perry;Angelica Perry;1978-06-22;Female;1;Graduate Degree;2024-11-09;2-5 Miles;Mill Valley
11834;Fernando;Flores;Fernando Flores;1982-04-20;Male;3;Bachelors;2022-10-22;0-1 Miles;Mill Valley
12045;Luis;Russell;Luis Russell;1979-12-23;Male;0;Partial College;2024-05-20;1-2 Miles;Mill Valley
12197;Adam;Hernandez;Adam Hernandez;1958-07-15;Male;3;Graduate Degree;2024-02-01;1-2 Miles;Mill Valley
12455;Benjamin;Lewis;Benjamin Lewis;1964-10-07;Male;4;Graduate Degree;2024-11-17;1-2 Miles;Mill Valley
12923;Fernando;Wright;Fernando Wright;1972-02-18;Male;3;Bachelors;2023-01-16;2-5 Miles;Mill Valley
13193;Kevin;Evans;Kevin Evans;1948-11-05;Male;2;Bachelors;2024-07-06;5-10 Miles;Mill Valley
13724;Charles;Thompson;Charles Thompson;1959-08-11;Male;1;Partial College;2023-06-10;0-1 Miles;Mill Valley
14360;Samantha;Patterson;Samantha Patterson;1964-10-14;Female;4;Graduate Degree;2024-10-24;1-2 Miles;Mill Valley
14443;Benjamin;Wilson;Benjamin Wilson;1971-05-04;Male;1;Graduate Degree;2024-03-21;0-1 Miles;Mill Valley
14444;Patrick;Sanders;Patrick Sanders;1970-09-08;Male;1;Graduate Degree;2024-06-24;0-1 Miles;Mill Valley
14470;Jeremy;Robinson;Jeremy Robinson;1972-02-01;Male;1;Bachelors;2023-12-17;0-1 Miles;Mill Valley
14646;Dylan;Garcia;Dylan Garcia;1978-01-03;Male;0;Graduate Degree;2022-06-25;0-1 Miles;Mill Valley
15164;Savannah;Collins;Savannah Collins;1949-05-25;Female;2;Graduate Degree;2024-07-18;5-10 Miles;Mill Valley
15302;Brianna;Thomas;Brianna Thomas;1978-01-09;Female;1;Graduate Degree;2023-03-23;2-5 Miles;Mill Valley
15303;Haley;Patterson;Haley Patterson;1950-04-22;Female;4;Bachelors;2023-03-01;1-2 Miles;Mill Valley
15400;Samuel;Roberts;Samuel Roberts;1960-03-18;Male;2;Partial High School;2024-05-01;1-2 Miles;Mill Valley
15853;Jasmine;Brown;Jasmine Brown;1972-08-21;Female;0;Bachelors;2024-06-27;10+ Miles;Mill Valley
15949;Katherine;Green;Katherine Green;1975-09-07;Female;3;Bachelors;2023-12-23;1-2 Miles;Mill Valley
16069;Brianna;Hall;Brianna Hall;1975-03-04;Female;2;Bachelors;2024-09-12;2-5 Miles;Mill Valley
16115;Jennifer;Diaz;Jennifer Diaz;1973-12-11;Female;0;Bachelors;2024-03-28;0-1 Miles;Mill Valley
16239;Gabriel;Nelson;Gabriel Nelson;1963-05-31;Male;1;Partial College;2025-01-05;0-1 Miles;Mill Valley
16503;Christian;Anderson;Christian Anderson;1980-08-29;Male;0;Partial College;2024-05-17;5-10 Miles;Mill Valley
16715;Katelyn;Ramirez;Katelyn Ramirez;1982-03-21;Female;0;High School;2024-08-24;5-10 Miles;Mill Valley
16963;Faith;Hughes;Faith Hughes;1980-01-24;Female;1;Graduate Degree;2024-04-02;0-1 Miles;Mill Valley
17408;Thomas;Miller;Thomas Miller;1940-01-19;Male;1;Graduate Degree;2024-08-24;1-2 Miles;Mill Valley
17462;Jesse;Rogers;Jesse Rogers;1958-08-22;Male;3;Graduate Degree;2024-11-13;5-10 Miles;Mill Valley
17480;Lucas;Gonzalez;Lucas Gonzalez;1984-02-17;Male;0;Partial College;2024-06-17;5-10 Miles;Mill Valley
17573;Caroline;Ross;Caroline Ross;1975-02-15;Female;2;Bachelors;2024-08-13;0-1 Miles;Mill Valley
17673;Amber;Scott;Amber Scott;1961-11-03;Female;1;Partial College;2025-01-12;1-2 Miles;Mill Valley
18111;Timothy;Morris;Timothy Morris;1962-05-24;Male;4;Partial College;2024-02-15;1-2 Miles;Mill Valley
18654;Thomas;Lopez;Thomas Lopez;1960-12-15;Male;1;Partial College;2024-11-11;0-1 Miles;Mill Valley
18663;Jason;Flores;Jason Flores;1962-09-21;Male;2;High School;2024-07-24;0-1 Miles;Mill Valley
18850;Ethan;Hughes;Ethan Hughes;1966-01-10;Male;4;Bachelors;2024-12-05;2-5 Miles;Mill Valley
19731;Jonathan;Allen;Jonathan Allen;1943-12-19;Male;4;Graduate Degree;2024-12-04;5-10 Miles;Mill Valley
19800;Lauren;White;Lauren White;1978-09-10;Female;0;Bachelors;2024-06-21;2-5 Miles;Mill Valley
20040;Victoria;Rivera;Victoria Rivera;1968-12-20;Female;3;Graduate Degree;2024-05-11;0-1 Miles;Mill Valley
20097;Brittany;Griffin;Brittany Griffin;1961-03-03;Female;1;Partial College;2024-05-03;0-1 Miles;Mill Valley
20193;Alyssa;Gray;Alyssa Gray;1978-06-11;Female;0;Graduate Degree;2024-06-10;0-1 Miles;Mill Valley
20289;Jada;Richardson;Jada Richardson;1981-12-09;Female;0;Partial College;2024-08-22;1-2 Miles;Mill Valley
20293;Rachel;Jackson;Rachel Jackson;1979-11-02;Female;0;Partial College;2024-09-15;5-10 Miles;Mill Valley
20490;Kaylee;Roberts;Kaylee Roberts;1948-09-29;Female;3;Graduate Degree;2024-12-30;10+ Miles;Mill Valley
20512;Sydney;Parker;Sydney Parker;1952-09-05;Female;2;Partial College;2024-03-26;2-5 Miles;Mill Valley
20709;Samuel;Evans;Samuel Evans;1968-12-09;Male;0;Bachelors;2024-08-05;0-1 Miles;Mill Valley
20766;Charles;Morgan;Charles Morgan;1969-04-06;Male;2;Partial College;2024-03-29;0-1 Miles;Mill Valley
21154;Michael;Clark;Michael Clark;1933-08-09;Male;1;Graduate Degree;2024-12-05;0-1 Miles;Mill Valley
21477;Katelyn;Watson;Katelyn Watson;1953-12-08;Female;2;Bachelors;2024-06-21;10+ Miles;Mill Valley
21660;Allison;Watson;Allison Watson;1969-01-24;Female;3;Graduate Degree;2024-11-21;2-5 Miles;Mill Valley
21699;Logan;Sharma;Logan Sharma;1959-09-29;Male;1;Partial College;2024-10-30;1-2 Miles;Mill Valley
22223;Gabrielle;Parker;Gabrielle Parker;1962-10-09;Female;2;Partial College;2024-09-27;5-10 Miles;Mill Valley
22262;Marcus;Collins;Marcus Collins;1978-06-01;Male;2;Bachelors;2024-01-22;2-5 Miles;Mill Valley
22757;Savannah;Peterson;Savannah Peterson;1952-10-31;Female;2;Partial College;2025-01-16;2-5 Miles;Mill Valley
23063;Jennifer;Thompson;Jennifer Thompson;1942-10-14;Female;3;Graduate Degree;2024-12-16;1-2 Miles;Mill Valley
23150;Gabriella;Allen;Gabriella Allen;1975-12-19;Female;1;Bachelors;2024-12-06;0-1 Miles;Mill Valley
23161;Samuel;Scott;Samuel Scott;1976-11-07;Male;3;Graduate Degree;2024-08-31;2-5 Miles;Mill Valley
23184;Hailey;Carter;Hailey Carter;1977-09-09;Female;0;Graduate Degree;2024-05-28;0-1 Miles;Mill Valley
23677;Charles;Lewis;Charles Lewis;1945-09-10;Male;3;Bachelors;2024-10-23;10+ Miles;Mill Valley
24514;Jesse;Phillips;Jesse Phillips;1981-09-14;Male;0;Partial College;2024-07-18;5-10 Miles;Mill Valley
24928;Timothy;Wright;Timothy Wright;1953-10-07;Male;4;High School;2024-04-13;1-2 Miles;Mill Valley
25071;Natalie;Brooks;Natalie Brooks;1969-08-17;Female;5;Bachelors;2025-01-12;2-5 Miles;Mill Valley
25191;Austin;Gonzales;Austin Gonzales;1941-12-08;Male;1;Graduate Degree;2024-05-20;2-5 Miles;Mill Valley
25345;Olivia;Powell;Olivia Powell;1961-08-11;Female;3;Partial High School;2024-09-09;1-2 Miles;Mill Valley
25376;Alexis;Griffin;Alexis Griffin;1977-11-03;Female;1;Graduate Degree;2024-12-07;1-2 Miles;Mill Valley
25879;Alyssa;Wood;Alyssa Wood;1953-12-09;Female;2;Bachelors;2022-03-17;10+ Miles;Mill Valley
25905;Nathan;Hayes;Nathan Hayes;1964-11-21;Male;3;Partial High School;2022-04-05;2-5 Miles;Mill Valley
25967;Alexis;Martinez;Alexis Martinez;1963-03-25;Female;2;Partial High School;2024-07-01;5-10 Miles;Mill Valley
25997;Katherine;Wright;Katherine Wright;1967-05-21;Female;1;Partial College;2022-09-08;0-1 Miles;Mill Valley
26467;Nicole;Brooks;Nicole Brooks;1947-02-19;Female;3;Bachelors;2024-12-01;1-2 Miles;Mill Valley
26470;Marcus;Cooper;Marcus Cooper;1947-05-18;Male;4;Bachelors;2024-03-15;10+ Miles;Mill Valley
26577;Cindy;Edwards;Cindy Edwards;1980-08-01;Female;0;Partial College;2024-06-01;5-10 Miles;Mill Valley
26578;Jeremy;White;Jeremy White;1981-04-23;Male;0;Partial College;2024-10-28;5-10 Miles;Mill Valley
27435;Alexandra;Johnson;Alexandra Johnson;1956-06-07;Female;4;Partial College;2024-05-09;10+ Miles;Mill Valley
27682;Jennifer;Kelly;Jennifer Kelly;1956-05-09;Female;4;Partial College;2024-11-25;5-10 Miles;Mill Valley
27996;Angela;Alexander;Angela Alexander;1942-11-18;Female;3;Graduate Degree;2024-02-09;5-10 Miles;Mill Valley
28146;Gavin;Washington;Gavin Washington;1972-06-10;Male;0;Graduate Degree;2024-07-07;0-1 Miles;Mill Valley
28587;Xavier;Harris;Xavier Harris;1959-08-24;Male;1;Partial College;2022-04-11;1-2 Miles;Mill Valley
28673;Arianna;Reed;Arianna Reed;1981-06-04;Female;4;Graduate Degree;2022-05-30;0-1 Miles;Mill Valley
28805;Marissa;Bennett;Marissa Bennett;1978-02-17;Female;0;Graduate Degree;2022-06-25;1-2 Miles;Mill Valley
28858;Aidan;Hughes;Aidan Hughes;1977-01-15;Male;3;Bachelors;2024-06-07;2-5 Miles;Mill Valley
28973;Bryan;Cooper;Bryan Cooper;1945-05-18;Male;3;Graduate Degree;2024-10-28;1-2 Miles;Mill Valley
29032;Taylor;Ramirez;Taylor Ramirez;1957-08-09;Female;2;Partial High School;2022-06-14;2-5 Miles;Mill Valley
29045;Anna;Jones;Anna Jones;1973-05-09;Female;0;Graduate Degree;2024-04-24;1-2 Miles;Mill Valley
29148;Gabriella;Murphy;Gabriella Murphy;1967-05-13;Female;4;High School;2022-07-21;2-5 Miles;Mill Valley
11033;Jaime;Nath;Jaime Nath;1958-09-19;Male;4;High School;2022-02-15;5-10 Miles;Milsons Point
11968;Kelsey;Becker;Kelsey Becker;1964-04-19;Female;0;Graduate Degree;2022-10-28;0-1 Miles;Milsons Point
